num,yyyy,mm,dd,hh,min,QOBS_0001,QOSI_0001,QSIM_0001,QOBS_0002,QOSI_0002,QSIM_0002
2059,2009,11,25,18,0,4.55,5.42,5.42,5.71,5.04,6.48
2060,2009,11,25,19,0,5.58,5.4,5.4,4.9,5.78,6.47
2061,2009,11,25,20,0,3.82,5.39,5.39,4.76,5.68,6.46
2062,2009,11,25,21,0,5.83,5.38,5.38,5.61,5.91,6.45
2063,2009,11,25,22,0,6.78,5.36,5.36,6.12,6.88,6.44
2064,2009,11,25,23,0,6.72,5.35,5.35,5.41,7.47,6.42
2065,2009,11,26,0,0,5.45,5.33,5.33,7.03,7.2,6.41
2066,2009,11,26,1,0,4.02,5.31,5.31,7.32,6.24,6.39
2067,2009,11,26,2,0,3.5,5.29,5.29,7.08,5.31,6.37
2068,2009,11,26,3,0,3.37,5.27,5.27,6.36,4.79,6.35
2069,2009,11,26,4,0,3.36,5.25,5.25,5.48,4.56,6.33
2070,2009,11,26,5,0,3.34,5.23,5.23,4.86,4.46,6.31
2071,2009,11,26,6,0,3.33,5.22,5.22,4.8,4.42,6.29
2072,2009,11,26,7,0,3.31,5.2,5.2,4.77,4.39,6.28
2073,2009,11,26,8,0,3.29,5.19,5.19,4.73,4.37,6.26
2074,2009,11,26,9,0,3.28,5.17,5.17,4.69,4.35,6.25
2075,2009,11,26,10,0,3.26,5.16,5.16,4.66,4.34,6.23
2076,2009,11,26,11,0,3.25,5.15,5.15,4.62,4.32,6.22
2077,2009,11,26,12,0,3.59,5.13,5.13,4.58,4.44,6.21
2078,2009,11,26,13,0,6.39,5.12,5.12,4.55,5.6,6.19
2079,2009,11,26,14,0,6.55,5.11,5.11,4.51,6.83,6.18
2080,2009,11,26,15,0,6.7,5.11,5.11,5.08,7.38,6.17
2081,2009,11,26,16,0,5.63,5.1,5.1,6.96,7.22,6.16
2082,2009,11,26,17,0,3.93,5.09,5.09,7.51,6.26,6.15
2083,2009,11,26,18,0,5.88,5.08,5.08,7.52,6.17,6.14
2084,2009,11,26,19,0,6.7,5.07,5.07,6.47,6.96,6.13
2085,2009,11,26,20,0,4.66,5.05,5.05,5.44,6.71,6.12
2086,2009,11,26,21,0,3.58,5.04,5.04,7.05,5.69,6.11
2087,2009,11,26,22,0,3.38,5.03,5.03,7.12,4.95,6.1
2088,2009,11,26,23,0,3.37,5.02,5.02,5.91,4.62,6.09
2089,2009,11,27,0,0,3.36,5.01,5.01,5.03,4.49,6.08
2090,2009,11,27,1,0,3.35,5,5,4.85,4.44,6.07
2091,2009,11,27,2,0,3.34,5,5,4.7,4.42,6.06
2092,2009,11,27,3,0,3.32,4.99,4.99,4.56,4.4,6.05
2093,2009,11,27,4,0,3.31,4.98,4.98,4.49,4.38,6.04
2094,2009,11,27,5,0,3.3,4.97,4.97,4.49,4.37,6.03
2095,2009,11,27,6,0,3.29,4.96,4.96,4.49,4.36,6.03
2096,2009,11,27,7,0,3.28,4.95,4.95,4.49,4.34,6.02
2097,2009,11,27,8,0,3.27,4.95,4.95,4.49,4.33,6.01
2098,2009,11,27,9,0,3.26,4.94,4.94,4.49,4.32,6
2099,2009,11,27,10,0,3.25,4.93,4.93,4.49,4.31,5.99
2100,2009,11,27,11,0,3.24,4.92,4.92,4.49,4.3,5.99
2101,2009,11,27,12,0,3.23,4.92,4.92,4.49,4.29,5.98
2102,2009,11,27,13,0,5.66,4.91,4.91,4.49,5.18,5.97
2103,2009,11,27,14,0,7.11,4.91,4.91,4.49,6.68,5.97
2104,2009,11,27,15,0,7.2,4.9,4.9,4.53,7.65,5.96
2105,2009,11,27,16,0,6.42,4.9,4.9,6.63,7.74,5.95
2106,2009,11,27,17,0,4.27,4.89,4.89,7.89,6.78,5.95
2107,2009,11,27,18,0,3.49,4.88,4.88,7.88,5.57,5.94
2108,2009,11,27,19,0,6.18,4.88,4.88,6.87,5.91,5.93
2109,2009,11,27,20,0,7.16,4.87,4.87,5.57,7.11,5.93
2110,2009,11,27,21,0,6.01,4.86,4.86,5.08,7.38,5.92
2111,2009,11,27,22,0,4.53,4.86,4.86,7.23,6.63,5.92
2112,2009,11,27,23,0,3.63,4.85,4.85,7.49,5.64,5.91
2113,2009,11,28,0,0,4.07,4.85,4.85,6.62,5.19,5.9
2114,2009,11,28,1,0,3.63,4.84,4.84,5.75,4.99,5.9
2115,2009,11,28,2,0,3.37,4.84,4.84,4.97,4.7,5.89
2116,2009,11,28,3,0,3.35,4.83,4.83,4.97,4.51,5.89
2117,2009,11,28,4,0,3.32,4.82,4.82,4.95,4.43,5.88
2118,2009,11,28,5,0,3.29,4.82,4.82,4.78,4.38,5.87
2119,2009,11,28,6,0,3.27,4.81,4.81,4.61,4.35,5.87
2120,2009,11,28,7,0,3.24,4.81,4.81,4.5,4.32,5.86
2121,2009,11,28,8,0,6.54,4.8,4.8,4.55,5.52,5.86
2122,2009,11,28,9,0,6.08,4.8,4.8,4.6,6.66,5.85
2123,2009,11,28,10,0,4.06,4.79,4.79,4.8,6.22,5.85
2124,2009,11,28,11,0,3.4,4.79,4.79,7.16,5.28,5.84
2125,2009,11,28,12,0,3.35,4.78,4.78,6.53,4.74,5.84
2126,2009,11,28,13,0,3.32,4.78,4.78,5.35,4.51,5.83
2127,2009,11,28,14,0,3.29,4.77,4.77,4.83,4.41,5.83
2128,2009,11,28,15,0,3.26,4.77,4.77,4.56,4.35,5.82
2129,2009,11,28,16,0,3.9,4.76,4.76,4.49,4.56,5.81
2130,2009,11,28,17,0,7.02,4.76,4.76,4.49,5.95,5.81
2131,2009,11,28,18,0,7.02,4.75,4.75,4.49,7.29,5.8
2132,2009,11,28,19,0,7.02,4.75,4.75,5.37,7.78,5.8
2133,2009,11,28,20,0,7.02,4.74,4.74,7.53,7.96,5.79
2134,2009,11,28,21,0,5.58,4.74,4.74,7.86,7.49,5.78
2135,2009,11,28,22,0,3.9,4.73,4.73,7.7,6.32,5.78
2136,2009,11,28,23,0,4,4.72,4.72,7.49,5.48,5.77
2137,2009,11,29,0,0,4.15,4.72,4.72,6.53,5.26,5.76
2138,2009,11,29,1,0,3.62,4.71,4.71,5.37,5.02,5.75
2139,2009,11,29,2,0,3.53,4.7,4.7,5.22,4.75,5.74
2140,2009,11,29,3,0,3.52,4.69,4.69,5.29,4.63,5.73
2141,2009,11,29,4,0,3.5,4.68,4.68,4.88,4.57,5.72
2142,2009,11,29,5,0,3.49,4.67,4.67,4.66,4.54,5.71
2143,2009,11,29,6,0,3.47,4.66,4.66,4.64,4.52,5.7
2144,2009,11,29,7,0,3.46,4.65,4.65,4.62,4.5,5.69
2145,2009,11,29,8,0,3.44,4.64,4.64,4.6,4.48,5.68
2146,2009,11,29,9,0,3.42,4.63,4.63,4.59,4.46,5.67
2147,2009,11,29,10,0,3.41,4.62,4.62,4.57,4.45,5.66
2148,2009,11,29,11,0,3.39,4.61,4.61,4.55,4.43,5.64
2149,2009,11,29,12,0,3.47,4.6,4.6,4.53,4.45,5.63
2150,2009,11,29,13,0,3.39,4.59,4.59,4.52,4.44,5.62
2151,2009,11,29,14,0,3.23,4.58,4.58,4.5,4.36,5.61
2152,2009,11,29,15,0,3.23,4.57,4.57,4.48,4.29,5.59
2153,2009,11,29,16,0,3.23,4.56,4.56,4.45,4.26,5.58
2154,2009,11,29,17,0,3.23,4.54,4.54,4.42,4.25,5.57
2155,2009,11,29,18,0,3.23,4.53,4.53,4.39,4.25,5.56
2156,2009,11,29,19,0,7.42,4.53,4.53,4.36,5.78,5.55
2157,2009,11,29,20,0,6.46,4.52,4.52,4.34,7.1,5.54
2158,2009,11,29,21,0,5.23,4.51,4.51,4.62,6.88,5.53
2159,2009,11,29,22,0,4.45,4.5,4.5,7.58,6.19,5.51
2160,2009,11,29,23,0,3.75,4.49,4.49,7.08,5.47,5.5
2161,2009,11,30,0,0,3.51,4.48,4.48,6.09,4.93,5.5
2162,2009,11,30,1,0,3.46,4.47,4.47,5.59,4.65,5.49
2163,2009,11,30,2,0,3.41,4.47,4.47,5.18,4.52,5.48
2164,2009,11,30,3,0,3.36,4.46,4.46,4.78,4.43,5.47
2165,2009,11,30,4,0,3.3,4.46,4.46,4.49,4.37,5.47
2166,2009,11,30,5,0,3.25,4.46,4.46,4.47,4.31,5.46
2167,2009,11,30,6,0,3.23,4.47,4.47,4.46,4.27,5.46
2168,2009,11,30,7,0,3.23,4.49,4.49,4.45,4.24,5.48
2169,2009,11,30,8,0,3.23,4.53,4.53,4.44,4.24,5.5
2170,2009,11,30,9,0,3.23,4.57,4.57,4.43,4.23,5.53
2171,2009,11,30,10,0,3.23,4.61,4.61,4.41,4.23,5.57
2172,2009,11,30,11,0,3.23,4.66,4.66,4.4,4.23,5.61
2173,2009,11,30,12,0,3.09,4.71,4.71,4.39,4.18,5.66
2174,2009,11,30,13,0,3.34,4.73,4.73,4.38,4.21,5.7
2175,2009,11,30,14,0,3.34,4.76,4.76,4.37,4.29,5.73
2176,2009,11,30,15,0,3.3,4.79,4.79,4.36,4.3,5.75
2177,2009,11,30,16,0,3.26,4.83,4.83,4.35,4.28,5.79
2178,2009,11,30,17,0,5.28,4.87,4.87,4.33,5.01,5.83
2179,2009,11,30,18,0,12.2,4.92,4.92,4.32,8.36,5.87
2180,2009,11,30,19,0,12.7,5,5,4.33,11.61,5.94
2181,2009,11,30,20,0,10.6,5.11,5.11,8.99,12.18,6.03
2182,2009,11,30,21,0,7.2,5.28,5.28,12.4,10.59,6.18
2183,2009,11,30,22,0,6.59,5.62,5.62,12.7,8.92,6.43
2184,2009,11,30,23,0,6.26,6.04,6.04,11.2,8.06,6.8
2185,2009,12,1,0,0,5.87,6.35,6.35,9.93,7.53,7.19
2186,2009,12,1,1,0,5.5,6.5,6.5,9.3,7.1,7.47
2187,2009,12,1,2,0,5.17,6.55,6.55,8.78,6.71,7.62
2188,2009,12,1,3,0,4.94,6.54,6.54,8.37,6.39,7.68
2189,2009,12,1,4,0,4.71,6.51,6.51,7.89,6.12,7.68
2190,2009,12,1,5,0,4.48,6.46,6.46,7.42,5.87,7.64
2191,2009,12,1,6,0,4.28,6.41,6.41,6.96,5.63,7.59
2192,2009,12,1,7,0,4.25,6.36,6.36,6.61,5.48,7.54
2193,2009,12,1,8,0,4.25,6.31,6.31,6.51,5.41,7.48
2194,2009,12,1,9,0,4.25,6.26,6.26,6.41,5.38,7.42
2195,2009,12,1,10,0,4.25,6.22,6.22,6.32,5.36,7.38
2196,2009,12,1,11,0,4.27,6.2,6.2,6.23,5.37,7.34
2197,2009,12,1,12,0,7.47,6.19,6.19,6.14,6.55,7.32
2198,2009,12,1,13,0,7.65,6.18,6.18,6.05,7.9,7.31
2199,2009,12,1,14,0,7.52,6.16,6.16,6.8,8.4,7.29
2200,2009,12,1,15,0,7.52,6.13,6.13,8.82,8.54,7.26
2201,2009,12,1,16,0,7.52,6.09,6.09,9.05,8.59,7.23
2202,2009,12,1,17,0,7.52,6.07,6.07,9.01,8.61,7.2
2203,2009,12,1,18,0,7.52,6.04,6.04,8.96,8.61,7.17
2204,2009,12,1,19,0,9.21,6.02,6.02,8.92,9.24,7.14
2205,2009,12,1,20,0,7.88,6,6,8.88,9.42,7.11
2206,2009,12,1,21,0,5.28,5.97,5.97,9.26,8.18,7.09
2207,2009,12,1,22,0,5.71,5.95,5.95,9.82,7.19,7.06
2208,2009,12,1,23,0,8.16,5.92,5.92,8.39,7.84,7.03
2209,2009,12,2,0,0,7.44,5.9,5.9,7.01,8.46,7.01
2210,2009,12,2,1,0,5.01,5.87,5.87,8.14,7.61,6.98
2211,2009,12,2,2,0,4.09,5.84,5.84,8.94,6.31,6.95
2212,2009,12,2,3,0,4.01,5.81,5.81,8.1,5.56,6.92
2213,2009,12,2,4,0,3.96,5.78,5.78,6.68,5.24,6.89
2214,2009,12,2,5,0,3.91,5.75,5.75,5.92,5.09,6.85
2215,2009,12,2,6,0,3.86,5.71,5.71,5.74,5,6.82
2216,2009,12,2,7,0,3.82,5.68,5.68,5.57,4.94,6.78
2217,2009,12,2,8,0,3.77,5.65,5.65,5.4,4.89,6.75
2218,2009,12,2,9,0,3.72,5.61,5.61,5.24,4.84,6.71
2219,2009,12,2,10,0,3.67,5.58,5.58,5.22,4.78,6.68
2220,2009,12,2,11,0,3.62,5.54,5.54,5.22,4.73,6.64
2221,2009,12,2,12,0,3.57,5.51,5.51,5.22,4.68,6.6
2222,2009,12,2,13,0,4.01,5.47,5.47,5.22,4.8,6.56
2223,2009,12,2,14,0,3.71,5.44,5.44,5.22,4.85,6.52
2224,2009,12,2,15,0,3.55,5.4,5.4,5.22,4.73,6.48
2225,2009,12,2,16,0,3.55,5.37,5.37,5.22,4.64,6.44
2226,2009,12,2,17,0,3.55,5.33,5.33,5.22,4.6,6.4
2227,2009,12,2,18,0,3.55,5.3,5.3,5.22,4.59,6.36
2228,2009,12,2,19,0,9.7,5.26,5.26,5.22,6.84,6.32
2229,2009,12,2,20,0,11,5.23,5.23,5.22,9.77,6.28
2230,2009,12,2,21,0,11.7,5.19,5.19,6.32,11.44,6.24
2231,2009,12,2,22,0,9.7,5.16,5.16,10.9,11.51,6.2
2232,2009,12,2,23,0,8.64,5.13,5.13,11.8,10.61,6.16
2233,2009,12,3,0,0,6.8,5.09,5.09,11.2,9.31,6.12
2234,2009,12,3,1,0,5.78,5.06,5.06,9.94,7.97,6.08
2235,2009,12,3,2,0,5.04,5.03,5.03,8.77,6.93,6.04
2236,2009,12,3,3,0,4.15,5,5,7.71,6.02,6.01
2237,2009,12,3,4,0,3.95,4.96,4.96,7.15,5.38,5.97
2238,2009,12,3,5,0,3.75,4.93,4.93,6.42,5.01,5.93
2239,2009,12,3,6,0,3.57,4.9,4.9,5.63,4.75,5.89
2240,2009,12,3,7,0,3.55,4.87,4.87,5.32,4.59,5.84
2241,2009,12,3,8,0,3.55,4.84,4.84,5.19,4.52,5.81
2242,2009,12,3,9,0,3.55,4.8,4.8,5.07,4.49,5.77
2243,2009,12,3,10,0,3.55,4.77,4.77,4.94,4.48,5.73
2244,2009,12,3,11,0,3.55,4.74,4.74,4.85,4.46,5.69
2245,2009,12,3,12,0,3.55,4.71,4.71,4.85,4.45,5.65
2246,2009,12,3,13,0,3.55,4.68,4.68,4.85,4.44,5.61
2247,2009,12,3,14,0,3.56,4.65,4.65,4.85,4.44,5.57
2248,2009,12,3,15,0,3.6,4.62,4.62,4.85,4.45,5.53
2249,2009,12,3,16,0,3.63,4.6,4.6,4.85,4.46,5.49
2250,2009,12,3,17,0,3.67,4.57,4.57,4.85,4.49,5.45
2251,2009,12,3,18,0,4.15,4.54,4.54,4.85,4.68,5.41
2252,2009,12,3,19,0,9.02,4.51,4.51,4.85,6.66,5.38
2253,2009,12,3,20,0,7.73,4.49,4.49,4.85,8.19,5.34
2254,2009,12,3,21,0,4.94,4.46,4.46,6.11,7.39,5.3
2255,2009,12,3,22,0,3.9,4.44,4.44,9,5.96,5.27
2256,2009,12,3,23,0,3.56,4.41,4.41,7.75,5.03,5.23
2257,2009,12,4,0,0,3.53,4.39,4.39,6.3,4.58,5.2
2258,2009,12,4,1,0,3.52,4.37,4.37,5.46,4.4,5.17
2259,2009,12,4,2,0,3.51,4.34,4.34,5.15,4.32,5.13
2260,2009,12,4,3,0,3.49,4.32,4.32,4.89,4.28,5.1
2261,2009,12,4,4,0,3.48,4.3,4.3,4.85,4.25,5.07
2262,2009,12,4,5,0,3.46,4.27,4.27,4.85,4.22,5.04
2263,2009,12,4,6,0,3.45,4.25,4.25,4.85,4.2,5.01
2264,2009,12,4,7,0,3.44,4.23,4.23,4.85,4.18,4.98
2265,2009,12,4,8,0,3.42,4.21,4.21,4.85,4.15,4.95
2266,2009,12,4,9,0,3.41,4.19,4.19,4.85,4.13,4.92
2267,2009,12,4,10,0,3.4,4.17,4.17,4.85,4.11,4.9
2268,2009,12,4,11,0,3.43,4.15,4.15,4.85,4.11,4.87
2269,2009,12,4,12,0,5.44,4.14,4.14,4.85,4.85,4.84
2270,2009,12,4,13,0,6.88,4.12,4.12,4.85,6.18,4.82
2271,2009,12,4,14,0,5.76,4.1,4.1,4.87,6.63,4.79
2272,2009,12,4,15,0,4.14,4.08,4.08,6.54,5.9,4.77
2273,2009,12,4,16,0,3.62,4.06,4.06,7.35,5.01,4.74
2274,2009,12,4,17,0,3.55,4.05,4.05,6.68,4.52,4.72
2275,2009,12,4,18,0,5.97,4.03,4.03,5.57,5.2,4.69
2276,2009,12,4,19,0,6.4,4.01,4.01,4.97,6.25,4.67
2277,2009,12,4,20,0,6.46,4,4,5.2,6.77,4.65
2278,2009,12,4,21,0,6.43,3.98,3.98,7.16,6.96,4.63
2279,2009,12,4,22,0,4.69,3.97,3.97,7.48,6.38,4.61
2280,2009,12,4,23,0,3.82,3.95,3.95,7.48,5.38,4.59
2281,2009,12,5,0,0,3.42,3.94,3.94,7.19,4.63,4.57
2282,2009,12,5,1,0,3.45,3.93,3.93,6.21,4.26,4.55
2283,2009,12,5,2,0,3.5,3.91,3.91,5.29,4.14,4.53
2284,2009,12,5,3,0,3.53,3.9,3.9,5,4.12,4.51
2285,2009,12,5,4,0,3.46,3.89,3.89,4.95,4.09,4.49
2286,2009,12,5,5,0,3.38,3.88,3.88,4.91,4.03,4.47
2287,2009,12,5,6,0,3.37,3.86,3.86,4.86,3.98,4.46
2288,2009,12,5,7,0,3.36,3.85,3.85,4.79,3.96,4.44
2289,2009,12,5,8,0,3.35,3.84,3.84,4.71,3.94,4.43
2290,2009,12,5,9,0,3.33,3.83,3.83,4.66,3.92,4.41
2291,2009,12,5,10,0,3.32,3.82,3.82,4.64,3.9,4.4
2292,2009,12,5,11,0,3.31,3.81,3.81,4.63,3.88,4.38
2293,2009,12,5,12,0,3.3,3.8,3.8,4.61,3.87,4.37
2294,2009,12,5,13,0,3.29,3.79,3.79,4.6,3.86,4.36
2295,2009,12,5,14,0,3.28,3.79,3.79,4.58,3.84,4.35
2296,2009,12,5,15,0,3.26,3.78,3.78,4.57,3.83,4.33
2297,2009,12,5,16,0,3.25,3.77,3.77,4.55,3.81,4.32
2298,2009,12,5,17,0,3.24,3.76,3.76,4.54,3.79,4.31
2299,2009,12,5,18,0,3.75,3.75,3.75,4.53,3.97,4.3
2300,2009,12,5,19,0,8.16,3.75,3.75,4.51,5.79,4.29
2301,2009,12,5,20,0,8.04,3.74,3.74,4.5,7.58,4.28
2302,2009,12,5,21,0,6.75,3.73,3.73,5.61,7.73,4.27
2303,2009,12,5,22,0,6.33,3.73,3.73,8.43,7.29,4.27
2304,2009,12,5,23,0,4.78,3.72,3.72,8.21,6.45,4.26
2305,2009,12,6,0,0,3.63,3.72,3.72,7.6,5.31,4.25
2306,2009,12,6,1,0,3.37,3.71,3.71,6.97,4.48,4.24
2307,2009,12,6,2,0,3.36,3.7,3.7,6.06,4.11,4.24
2308,2009,12,6,3,0,3.35,3.7,3.7,5.12,3.97,4.23
2309,2009,12,6,4,0,3.33,3.69,3.69,4.84,3.9,4.23
2310,2009,12,6,5,0,3.32,3.69,3.69,4.8,3.87,4.22
2311,2009,12,6,6,0,3.31,3.69,3.69,4.77,3.85,4.21
2312,2009,12,6,7,0,3.29,3.68,3.68,4.74,3.83,4.21
2313,2009,12,6,8,0,3.28,3.68,3.68,4.7,3.82,4.21
2314,2009,12,6,9,0,3.26,3.67,3.67,4.67,3.8,4.2
2315,2009,12,6,10,0,3.25,3.67,3.67,4.63,3.79,4.2
2316,2009,12,6,11,0,3.24,3.67,3.67,4.6,3.77,4.19
2317,2009,12,6,12,0,6.07,3.66,3.66,4.56,4.81,4.19
2318,2009,12,6,13,0,8.06,3.66,3.66,4.53,6.67,4.19
2319,2009,12,6,14,0,5.69,3.66,3.66,4.56,7.01,4.18
2320,2009,12,6,15,0,3.89,3.65,3.65,7.46,5.84,4.18
2321,2009,12,6,16,0,3.44,3.65,3.65,7.89,4.77,4.18
2322,2009,12,6,17,0,3.3,3.65,3.65,6.53,4.21,4.17
2323,2009,12,6,18,0,6.64,3.65,3.65,5.36,5.19,4.17
2324,2009,12,6,19,0,7.39,3.64,3.64,4.96,6.72,4.17
2325,2009,12,6,20,0,6.97,3.64,3.64,5.02,7.32,4.17
2326,2009,12,6,21,0,4.92,3.64,3.64,7.35,6.68,4.17
2327,2009,12,6,22,0,3.7,3.64,3.64,7.92,5.45,4.16
2328,2009,12,6,23,0,3.33,3.64,3.64,7.2,4.54,4.16
2329,2009,12,7,0,0,3.24,3.64,3.64,6.12,4.07,4.16
2330,2009,12,7,1,0,3.25,3.63,3.63,5.15,3.88,4.16
2331,2009,12,7,2,0,3.27,3.63,3.63,4.89,3.82,4.16
2332,2009,12,7,3,0,3.28,3.63,3.63,4.74,3.81,4.16
2333,2009,12,7,4,0,3.3,3.63,3.63,4.59,3.81,4.15
2334,2009,12,7,5,0,3.31,3.63,3.63,4.5,3.82,4.15
2335,2009,12,7,6,0,3.33,3.63,3.63,4.51,3.84,4.15
2336,2009,12,7,7,0,3.34,3.63,3.63,4.53,3.85,4.15
2337,2009,12,7,8,0,3.36,3.63,3.63,4.56,3.87,4.15
2338,2009,12,7,9,0,3.37,3.63,3.63,4.58,3.88,4.15
2339,2009,12,7,10,0,3.51,3.63,3.63,4.6,3.94,4.15
2340,2009,12,7,11,0,3.67,3.62,3.62,4.62,4.06,4.15
2341,2009,12,7,12,0,3.28,3.63,3.63,4.64,4,4.15
2342,2009,12,7,13,0,3.23,3.62,3.62,4.66,3.86,4.15
2343,2009,12,7,14,0,3.23,3.62,3.62,4.67,3.79,4.15
2344,2009,12,7,15,0,3.23,3.62,3.62,4.62,3.77,4.15
2345,2009,12,7,16,0,3.23,3.62,3.62,4.49,3.76,4.15
2346,2009,12,7,17,0,3.23,3.62,3.62,4.49,3.76,4.15
2347,2009,12,7,18,0,3.23,3.62,3.62,4.49,3.75,4.14
2348,2009,12,7,19,0,3.23,3.62,3.62,4.49,3.75,4.14
2349,2009,12,7,20,0,4.59,3.62,3.62,4.49,4.25,4.14
2350,2009,12,7,21,0,5.79,3.62,3.62,4.49,5.24,4.14
2351,2009,12,7,22,0,4.01,3.62,3.62,4.49,5.26,4.14
2352,2009,12,7,23,0,3.41,3.62,3.62,5.77,4.58,4.14
2353,2009,12,8,0,0,3.39,3.62,3.62,6.38,4.16,4.14
2354,2009,12,8,1,0,3.39,3.62,3.62,5.49,4.01,4.14
2355,2009,12,8,2,0,3.39,3.62,3.62,4.81,3.95,4.14
2356,2009,12,8,3,0,3.39,3.62,3.62,4.55,3.93,4.14
2357,2009,12,8,4,0,3.39,3.62,3.62,4.5,3.92,4.14
2358,2009,12,8,5,0,3.39,3.62,3.62,4.52,3.91,4.14
2359,2009,12,8,6,0,3.39,3.62,3.62,4.54,3.91,4.14
2360,2009,12,8,7,0,3.39,3.62,3.62,4.56,3.91,4.14
2361,2009,12,8,8,0,3.39,3.62,3.62,4.58,3.91,4.14
2362,2009,12,8,9,0,3.39,3.62,3.62,4.59,3.91,4.14
2363,2009,12,8,10,0,3.39,3.62,3.62,4.61,3.91,4.14
2364,2009,12,8,11,0,3.39,3.62,3.62,4.63,3.91,4.14
2365,2009,12,8,12,0,4.09,3.62,3.62,4.65,4.17,4.14
2366,2009,12,8,13,0,6.67,3.62,3.62,4.69,5.4,4.14
2367,2009,12,8,14,0,7.02,3.62,3.62,4.78,6.66,4.14
2368,2009,12,8,15,0,7.02,3.63,3.63,5.61,7.22,4.15
2369,2009,12,8,16,0,7.02,3.63,3.63,7.73,7.42,4.15
2370,2009,12,8,17,0,7.02,3.63,3.63,8.12,7.5,4.15
2371,2009,12,8,18,0,7.02,3.64,3.64,8.1,7.53,4.16
2372,2009,12,8,19,0,7.02,3.64,3.64,8.06,7.54,4.16
2373,2009,12,8,20,0,5.85,3.64,3.64,8.02,7.11,4.16
2374,2009,12,8,21,0,4.12,3.64,3.64,7.98,6.01,4.16
2375,2009,12,8,22,0,3.47,3.64,3.64,7.89,4.91,4.16
2376,2009,12,8,23,0,3.38,3.64,3.64,6.95,4.3,4.16
2377,2009,12,9,0,0,3.38,3.64,3.64,5.74,4.05,4.16
2378,2009,12,9,1,0,3.37,3.64,3.64,5.24,3.95,4.16
2379,2009,12,9,2,0,3.37,3.64,3.64,5.01,3.91,4.16
2380,2009,12,9,3,0,3.36,3.64,3.64,4.78,3.9,4.16
2381,2009,12,9,4,0,3.36,3.64,3.64,4.66,3.89,4.16
2382,2009,12,9,5,0,3.35,3.64,3.64,4.64,3.88,4.16
2383,2009,12,9,6,0,3.35,3.63,3.63,4.63,3.88,4.16
2384,2009,12,9,7,0,3.34,3.63,3.63,4.61,3.87,4.16
2385,2009,12,9,8,0,3.34,3.63,3.63,4.6,3.87,4.16
2386,2009,12,9,9,0,3.33,3.63,3.63,4.59,3.86,4.15
2387,2009,12,9,10,0,3.33,3.63,3.63,4.57,3.86,4.15
2388,2009,12,9,11,0,3.32,3.63,3.63,4.56,3.85,4.15
2389,2009,12,9,12,0,3.32,3.62,3.62,4.54,3.84,4.15
2390,2009,12,9,13,0,3.31,3.62,3.62,4.53,3.84,4.15
2391,2009,12,9,14,0,3.31,3.62,3.62,4.51,3.83,4.14
2392,2009,12,9,15,0,3.3,3.62,3.62,4.5,3.83,4.14
2393,2009,12,9,16,0,3.3,3.62,3.62,4.48,3.82,4.14
2394,2009,12,9,17,0,3.29,3.62,3.62,4.47,3.82,4.14
2395,2009,12,9,18,0,3.29,3.62,3.62,4.45,3.81,4.14
2396,2009,12,9,19,0,3.28,3.61,3.61,4.44,3.81,4.14
2397,2009,12,9,20,0,3.28,3.61,3.61,4.42,3.8,4.14
2398,2009,12,9,21,0,3.28,3.61,3.61,4.41,3.8,4.13
2399,2009,12,9,22,0,3.27,3.61,3.61,4.4,3.8,4.13
2400,2009,12,9,23,0,3.27,3.61,3.61,4.38,3.79,4.13
2401,2009,12,10,0,0,3.26,3.61,3.61,4.37,3.79,4.13
2402,2009,12,10,1,0,3.26,3.61,3.61,4.35,3.78,4.13
2403,2009,12,10,2,0,3.25,3.6,3.6,4.34,3.78,4.13
2404,2009,12,10,3,0,3.25,3.6,3.6,4.32,3.77,4.13
2405,2009,12,10,4,0,3.24,3.6,3.6,4.31,3.77,4.12
2406,2009,12,10,5,0,3.24,3.6,3.6,4.31,3.76,4.12
2407,2009,12,10,6,0,3.23,3.6,3.6,4.31,3.76,4.12
2408,2009,12,10,7,0,3.23,3.6,3.6,4.31,3.75,4.12
2409,2009,12,10,8,0,5.99,3.6,3.6,4.31,4.77,4.12
2410,2009,12,10,9,0,9.14,3.6,3.6,4.31,7.03,4.12
2411,2009,12,10,10,0,9.14,3.6,3.6,4.54,8.69,4.12
2412,2009,12,10,11,0,5.55,3.59,3.59,7.31,7.98,4.12
2413,2009,12,10,12,0,3.97,3.59,3.59,9.88,6.19,4.12
2414,2009,12,10,13,0,3.52,3.59,3.59,8.39,4.95,4.12
2415,2009,12,10,14,0,3.45,3.59,3.59,6.63,4.35,4.11
2416,2009,12,10,15,0,3.38,3.59,3.59,5.38,4.09,4.11
2417,2009,12,10,16,0,3.31,3.59,3.59,5.04,3.94,4.11
2418,2009,12,10,17,0,3.58,3.59,3.59,4.75,3.97,4.11
2419,2009,12,10,18,0,6.36,3.59,3.59,4.67,5.08,4.11
2420,2009,12,10,19,0,8.46,3.59,3.59,4.67,6.99,4.11
2421,2009,12,10,20,0,8.89,3.59,3.59,5.24,8.41,4.11
2422,2009,12,10,21,0,7.42,3.59,3.59,7.7,8.5,4.11
2423,2009,12,10,22,0,6.77,3.59,3.59,9.49,7.91,4.11
2424,2009,12,10,23,0,5.09,3.59,3.59,8.85,6.9,4.11
2425,2009,12,11,0,0,3.73,3.59,3.59,8.1,5.58,4.11
